index,road,id,model_type,condition,name,lat,lon,length,bridge_name,in,out
2845,N2,1002845,bridge,A,,25.1645556,92.0960274,19.0,ASUM BAZAR,,
2848,N2,1002848,link,,,25.1736938,92.0815271,3991.0,,,
2851,N2,1002851,bridge,A,,25.1772493,92.0558889,887.0,NOLJURI,,
2852,N2,1002852,link,,,25.1770549,92.0555,113.0,,,
2854,N2,1002854,bridge,A,,25.1763882,92.0542222,89.0,NOLJURI,,
2855,N2,1002855,link,,,25.1762493,92.0539722,911.0,,,
2857,N2,1002857,bridge,A,,25.1805371036,92.0373825433,3.5,bridge at id 1002857,,
2858,N2,1002858,link,,,25.1808604,92.0364441,1000.0,,,
2859,N2,1002859,bridge,A,,25.1800310711304,92.0341771369565,3.5,bridge at id 1002859,,
2860,N2,1002860,bridge,A,,25.1798028154782,92.0335532021739,2.0,bridge at id 1002860,,
2861,N2,1002861,link,,,25.1779438,92.0284716,1150.0,,,
2862,N2,1002862,bridge,A,,25.1783049,92.0261938,256.0,bridge at id 1002862,,
2863,N2,1002863,bridge,A,,25.1756381878378,92.0272605002252,3.5,bridge at id 1002863,,
2864,N2,1002864,bridge,A,,25.1748327,92.0275827,444.0,bridge at id 1002864,,
2865,N2,1002865,link,,,25.173416,92.0227771,320.0,,,
2866,N2,1002866,bridge,A,,25.1719438,92.0199716,359.0,bridge at id 1002866,,
2867,N2,1002867,bridge,A,,25.1710827,92.0188049,158.0,bridge at id 1002867,,
2868,N2,1002868,bridge,A,,25.1710493298701,92.0187264584415,5.0,bridge at id 1002868,,
2872,N2,1002872,link,,,25.1628889,92.0171104,1630.0,,,
2876,N2,1002876,sourcesink,,SoSi6,25.1570556,92.0176382,256.0,,0.18276079303316659,0.18276079303316659
2877,N204,1002257,intersection,,,24.1478608,91.3464441,0.0,,,
2878,N204,1002878,link,,,24.1483608,91.3513889,545.0,,,
2879,N204,1002879,bridge,C,,24.1483513223529,91.3513885729411,4.0,JOGIDISH PUR TEMORIA,,
2880,N204,1002880,link,,,24.1475552,91.3513611,85.0,,,
2881,N204,1002881,bridge,B,,24.1460274,91.3513056,176.0,TELARIA CHARA,,
2882,N204,1002882,link,,,24.1457219,91.3513056,42.0,,,
2883,N204,1002883,bridge,C,,24.1439997,91.3511667,188.0,UTTOR SUMA BRIDGE,,
2884,N204,1002884,bridge,C,,24.1397774,91.3513333,472.0,NOYAHADI CULVERT,,
2885,N204,1002885,link,,,24.1386663,91.3514444,122.0,,,
2886,N204,1002886,bridge,B,,24.1369163,91.3516111,235.0,DOKHIR SHURMA CULVERT,,
2887,N204,1002887,link,,,24.1328327,91.352,460.0,,,
2888,N204,1002888,bridge,B,,24.1324993,91.3520556,40.0,SURMA CULVERT,,
2889,N204,1002889,bridge,A,,24.1317018708333,91.3568863291666,1.5,TELIAPERA SUBMARGE,,
2893,N204,1002893,link,,,24.129416,91.3809993,6126.0,,,
2898,N204,1002898,bridge,B,,24.1243226673913,91.4118574967391,9.5,20 NOVEMBER AMTOLI,,
2901,N204,1002901,link,,,24.1235271,91.4156111,2362.0,,,
2904,N204,1002904,bridge,B,,24.1284882822629,91.4313808651376,1.4,SHOT CHORY FOREST CULVERT,,
2905,N204,1002905,link,,,24.1283604,91.4334997,495.0,,,
2907,N204,1002907,bridge,C,,24.1271382,91.4384719,389.0,CHADCHURY CULVERT,,
2908,N204,1002908,link,,,24.1269716,91.4427774,458.0,,,
2910,N204,1002910,bridge,A,,24.1274120811235,91.4458047247191,2.8,CHAKLA PUNGI,,
2911,N204,1002911,link,,,24.1275549,91.4466941,985.0,,,
2913,N204,1002913,bridge,A,,24.1273411472222,91.4517330222222,6.0,CHANTRI CHARA CULVERTR,,
2914,N204,1002914,bridge,A,,24.1274438,91.4520556,72.0,SATH SARI,,
2918,N204,1002918,link,,,24.1279438,91.4640278,2278.0,,,
2923,N204,1002923,bridge,A,,24.1326938,91.4723882,198.0,CHANDRI CULVERT,,
2924,N204,1002924,bridge,A,,24.1347618442975,91.4769832413223,50.0,Ram Bhanga Bridge,,
2926,N204,1002926,link,,,24.1349441,91.4773882,992.0,,,
2929,N204,1002929,bridge,B,,24.1386739041095,91.4802721260273,9.3,RAMAGANJA CULVERT,,
2930,N204,1002930,link,,,24.1387774,91.4803604,146.0,,,
2931,N204,1002931,bridge,A,,24.1419110689038,91.4828513293064,39.8,LABONGO GIRDER BRIDGE,,
2932,N204,1002932,link,,,24.1420274,91.4829438,456.0,,,
2934,N204,1002934,bridge,A,,24.1441099924302,91.4833719864541,1.8,CHANDRI CULVERT,,
2937,N204,1002937,link,,,24.1453608,91.4838886,2018.0,,,
2940,N204,1002940,bridge,D,,24.162,91.4921663,505.0,KARAGANUT,,
2945,N204,1002945,link,,,24.1722493,91.5003056,3165.0,,,
2950,N204,1002950,bridge,A,,24.1789438,91.5126667,60.0,CHANDPUR BOX CULVERT,,
2951,N204,1002951,link,,,24.1814438,91.5127778,342.0,,,
2952,N204,1002952,bridge,A,,24.1859997,91.5135,494.0,CHANDPUR STEEL BEAM AND RCC SLAB,,
2955,N204,1002955,link,,,24.1933608,91.5182771,2104.0,,,
2959,N204,1002959,bridge,A,,24.205744452,91.514959856,3.0,NATUM BAZAR BOX CULVERT,,
2960,N204,1002960,link,,,24.2063889,91.5144444,1000.0,,,
2962,N204,1002962,bridge,A,,24.2174716,91.5098889,904.0,HATUNDA BOX CULVERT,,
2964,N204,1002964,link,,,24.2211938,91.5084722,1051.0,,,
2966,N204,1002966,bridge,C,,24.22752708,91.50607404,3.12,NORPATI BOX CULVERT,,
2967,N204,1002967,link,,,24.227916,91.5059444,393.0,,,
2969,N204,1002969,bridge,A,,24.2327630148514,91.5041160782178,1.55,CRIKOTA,,
2971,N204,1002971,link,,,24.236583,91.50275,1902.0,,,
2973,N204,1002973,bridge,A,,24.2498957785169,91.4938451476554,1.5,DURGAPUR,,
2974,N204,1002974,bridge,A,,24.2523333,91.4913052,917.0,SIGNHARD BOX CULVERT,,
2975,N204,1002975,bridge,A,,24.252372476923,91.4912738641025,17.8,DORGAPUR RCC GIDER BRIDGE,,
2976,N204,1002976,link,,,24.2524722,91.4911941,183.0,,,
2978,N204,1002978,bridge,A,,24.255,91.4885274,222.0,PICE MILL BOX CULVERT,,
2979,N204,1002979,link,,,24.2596389,91.4841386,8.000000000003638,,,
2980,N204,1002980,bridge,C,,24.2615,91.482416,944.9999999999964,NORPATI BOX CULVERT,,
2981,N204,1002981,bridge,A,,24.2615947936507,91.4823212063492,4.5,NEAR SHAIS TAGAMJ BOX CULVERT,,
2983,N204,1002983,link,,,24.2665556,91.4778604,752.0,,,
2985,N204,1002985,bridge,A,,24.2665833333333,91.4769444444444,4.3,UBAHATA SLAB CULVERT,,
2986,N204,1002359,intersection,,,24.2676938,91.4768882,134.0,,,
2987,N207,1002375,intersection,,,24.2947219,91.5100833,0.0,,,
2988,N207,1002988,link,,,24.2964163,91.5120833,226.0,,,
2989,N207,1002989,bridge,C,,24.297583,91.5135278,231.0,Mirpur RCC Bridge,,
2990,N207,1002990,link,,,24.2975552,91.5137222,543.0,,,
2992,N207,1002992,bridge,C,,24.2958608,91.5238049,515.0,BINAGOU,,
2993,N207,1002993,link,,,24.295833,91.5239438,485.0,,,
2995,N207,1002995,bridge,C,,24.2936663,91.5370552,893.0,NATUN BAZAR RCC GIRDER,,
2996,N207,1002996,link,,,24.2936386,91.5372497,97.0,,,
2998,N207,1002998,bridge,C,,24.29346909,91.53801353,2.5,Naturbazar Arch Rcc culvert,,
2999,N207,1002999,link,,,24.2934441,91.5380552,10.0,,,
3000,N207,1003000,bridge,B,,24.2929719,91.5463886,863.0,KARANGI BRIDGE,,
3001,N207,1003001,link,,,24.2929441,91.5467497,137.0,,,
3003,N207,1003003,bridge,A,,24.2910251343,91.556742271,3.0,MIRZAPUR BOX CULVERT,,
3005,N207,1003005,link,,,24.2909719,91.5663889,2600.0,,,
3007,N207,1003007,bridge,A,,24.2916021329999,91.574672934,6.0,KACHA BAZAR BOX CULVERT,,
3008,N207,1003008,link,,,24.2916663,91.5747771,1400.0,,,
3010,N207,1003010,bridge,C,,24.2949441,91.5846663,132.0,DHLKI BOX CULVERT,,
3011,N207,1003011,bridge,A,,24.2946699064516,91.5876824290322,3.0,KARMADA BOX CULVERT,,
3017,N207,1003017,link,,,24.2964441,91.6011944,5718.0,,,
3024,N207,1003024,bridge,A,,24.299333,91.639083,830.0,Sataoan box culvert,,
3026,N207,1003026,link,,,24.30025,91.6508611,2495.0,,,
3029,N207,1003029,bridge,A,,24.3025556,91.6693882,495.0,MOTIGAMJ BOX CULVERT,,
3030,N207,1003030,link,,,24.3029167,91.671166,185.0,,,
3031,N207,1003031,bridge,A,,24.3035,91.6740827,309.0,LAYER KAL BRIDGE,,
3032,N207,1003032,link,,,24.3035556,91.6743882,32.0,,,
3033,N207,1003033,bridge,A,,24.3046667,91.6799438,604.0,Mofigauj box culvert,,
3034,N207,1003034,link,,,24.3047778,91.6802771,10.0,,,
3035,N207,1003035,bridge,A,,24.305,91.6813882,120.0,MOTIGANJ BRIDGE,,
3036,N207,1003036,link,,,24.305,91.6818327,910.0,,,
3038,N207,1003038,bridge,B,,24.3029167,91.690583,48.0,BILASHER PARA BOX CULVERT,,
3039,N207,1003039,link,,,24.3021389,91.6936386,321.0,,,
3040,N207,1003040,bridge,A,,24.3021267627145,91.694037302028,18.0,AMANATUR BOX CULVERT,,
3042,N207,1003042,link,,,24.3018611,91.7052222,2557.0,,,
3045,N207,1003045,bridge,A,,24.3025833,91.7186104,12.0,SRIMANGLE BASTE BRIDGE,,
3046,N207,1003046,link,,,24.3030278,91.719166,1036.0,,,
3048,N207,1003048,bridge,A,,24.308473604878,91.7268245585365,16.9,SIRMONGAL BOX CULVERT,,
3050,N207,1003050,link,,,24.3095556,91.7313882,1041.0,,,
3052,N207,1003052,bridge,A,,24.3146944,91.7338052,107.0,NEAR SHRIMANGAL THANA,,
3053,N207,1003053,bridge,B,,24.3170549,91.7348052,284.0,2 NUMBER POLE,,
3054,N207,1003054,link,,,24.3191104,91.7353886,237.0,,,
3055,N207,1003055,bridge,B,,24.3209716,91.7358886,218.0,3 NUMBER POLE,,
3056,N207,1003056,bridge,B,,24.3210013603896,91.7358977987012,6.0,4 NUMBER POLE,,
3057,N207,1003057,link,,,24.3224993,91.7363608,154.0,,,
3058,N207,1003058,bridge,A,,24.3236104,91.7365552,131.0,ZOINAG SARA CULVET,,
3059,N207,1003059,link,,,24.3286382,91.7377219,576.0,,,
3060,N207,1003060,bridge,B,,24.3287690327645,91.7377560313993,9.0,6-NUMSER POLE BOX CULVERT,,
3061,N207,1003061,link,,,24.3311938,91.7383886,293.0,,,
3062,N207,1003062,bridge,B,,24.3315271,91.7384997,41.0,ESUPPUR CULVERT,,
3063,N207,1003063,link,,,24.3343886,91.7397497,347.0,,,
3064,N207,1003064,bridge,A,,24.3386386,91.7409719,499.0,NOWGAON BRIGE,,
3065,N207,1003065,link,,,24.3387497,91.7410274,118.0,,,
3067,N207,1003067,bridge,A,,24.3417497,91.7425552,264.0,NOWGAON -2 CULVERT,,
3068,N207,1003068,bridge,A,,24.3448886,91.7444997,398.0,RAZAPUR CULVERT,,
3069,N207,1003069,link,,,24.3478608,91.7457219,343.0,,,
3070,N207,1003070,bridge,A,,24.3509444,91.7469163,364.0,KALIR BAZAR CULVERT,,
3071,N207,1003071,bridge,A,,24.3523889,91.7473886,172.0,KAKIA BAZAR BOX CULVERT,,
3072,N207,1003072,link,,,24.355,91.7480552,459.0,,,
3074,N207,1003074,bridge,C,,24.3569444,91.7484997,132.0,SHIRAZ NAGAR,,
3075,N207,1003075,bridge,A,,24.3566389,91.7493052,308.0,LAMWA CULVERT,,
3076,N207,1003076,bridge,C,,24.3645064696428,91.7496340589285,11.8,KASIM PUR,,
3078,N207,1003078,link,,,24.3652778,91.7496663,1530.0,,,
3081,N207,1003081,bridge,D,,24.3792216,91.7506389,594.9999999999964,UTTOR KALAPUR,,
3082,N207,1003082,bridge,B,,24.3811687153846,91.7510715923077,3.2,BAYULPUR CULVERT,,
3083,N207,1003083,link,,,24.3814716,91.7511389,380.00000000000364,,,
3085,N207,1003085,bridge,A,,24.383576323837207,91.75181040872091,135.0,BAGALPUR MASDI CULVERT,,
3086,N207,1003086,bridge,A,,24.3866941,91.753,381.0,HAMID NAGOR CULVERT,,
3087,N207,1003087,link,,,24.3909997,91.7539167,484.0,,,
3088,N207,1003088,bridge,A,,24.3931663,91.7542222,252.0,BHAIRAB GONG CULVERT,,
3089,N207,1003089,link,,,24.4007778,91.75475,838.0,,,
3090,N207,1003090,bridge,B,,24.4069581228346,91.7547247538057,9.4,SHUHAPUR CULVERT,,
3091,N207,1003091,link,,,24.4075833,91.7547222,1000.0,,,
3093,N207,1003093,bridge,C,,24.4118841371428,91.7554992199999,18.7,GIYASPUR BOX CULVERT,,
3095,N207,1003095,link,,,24.4184993,91.7573056,1088.0,,,
3097,N207,1003097,bridge,C,,24.4220271,91.7583056,329.0,CODUPUR BOX CULVERT,,
3098,N207,1003098,bridge,A,,24.4261104,91.7588333,465.0,CODUPUR BOX CULVERT,,
3099,N207,1003099,link,,,24.4276104,91.759,148.0,,,
3100,N207,1003100,bridge,B,,24.433166,91.7601389,644.0,NETOR SOR BOX CULVERT,,
3101,N207,1003101,bridge,B,,24.4352774,91.7609167,250.0,Mokam Bazar Box Culvert,,
3102,N207,1003102,link,,,24.4361941,91.7612222,106.0,,,
3103,N207,1003103,bridge,A,,24.4381941,91.7619167,234.0,GOMRA CULVERT,,
3104,N207,1003104,bridge,A,,24.4429163,91.7612778,547.0,GOMRA CULVERT,,
3105,N207,1003105,link,,,24.4450274,91.7614167,219.0,,,
3106,N207,1003106,bridge,A,,24.4478886,91.7616111,327.0,pOLISHHIW RD,,
3107,N207,1003107,bridge,D,,24.4501944,91.7618611,264.0,GOMRA BOX CULVERT,,
3108,N207,1003108,link,,,24.4538611,91.7623333,409.0,,,
3109,N207,1003109,bridge,A,,24.4550278,91.7624722,132.0,JOGANNATHPUR BOX CULVERT,,
3110,N207,1003110,bridge,A,,24.4596944,91.7632778,527.0,JOGONATHPUR BOX CULVERT,,
3111,N207,1003111,link,,,24.4626389,91.7640278,331.0,,,
3112,N207,1003112,bridge,C,,24.4693882,91.7656667,952.0,JAGONATH BOX CULVERT,,
3113,N207,1003113,intersection,,,24.4713604,91.7654722,38.0,,,
3114,N207,1003114,bridge,C,,24.4714438,91.7654722,12.0,KODALIPUR BOX CULVERT,,
3121,N207,1003121,link,,,24.4967497,91.7432219,8008.0,,,
3128,N207,1003128,bridge,A,,24.5185549,91.7301382,496.0,TONA BAZAR BOX CULVERT,,
3129,N207,1003129,bridge,A,,24.5224438,91.7308882,449.0,TANA BAZAR,,
3130,N207,1003130,link,,,24.5226104,91.730916,25.0,,,
3131,N207,1003131,bridge,A,,24.5249993,91.7320271,294.0,SHAMPASHI CULVERT,,
3132,N207,1003132,link,,,24.5307771,91.7341386,706.0,,,
3133,N207,1003133,bridge,A,,24.5348886,91.733583,494.0,Kamalpur culvert,,
3135,N207,1003135,link,,,24.5477497,91.7306104,2466.0,,,
3138,N207,1003138,bridge,A,,24.5609444,91.7236382,705.0,KHALISPUR BRIDE,,
3139,N207,1003139,link,,,24.5611111,91.7235271,295.0,,,
3141,N207,1003141,bridge,A,,24.5657222,91.7222771,242.0,KHALESPUR,,
3143,N207,1003143,link,,,24.575916,91.7191382,2728.0,,,
3145,N207,1003145,bridge,A,,24.577916,91.7049444,494.0,BAHUR BAG,,
3146,N207,1003146,link,,,24.578166,91.7009167,810.0,,,
3148,N207,1003148,bridge,A,,24.5767403265402,91.695588056635,7.2,BAROAGE BOX CULVERT,,
3149,N207,1003149,link,,,24.5763049,91.6932497,422.0,,,
3150,N207,1003150,bridge,C,,24.5762493,91.6926941,66.0,GORAKHAL BRIDGE,,
3151,N207,1003151,link,,,24.5761382,91.6918608,98.0,,,
3152,N207,1003152,bridge,A,,24.576666,91.6888886,307.0,GORA KHAL BOX CULVERT,,
3153,N207,1003153,link,,,24.5821104,91.6871108,703.0,,,
3154,N207,1003154,bridge,A,,24.5837774,91.6868052,197.0,SHADHAPUR BRIDGE,,
3155,N207,1003155,link,,,24.5838608,91.6867774,753.0,,,
3157,N207,1003157,bridge,A,,24.5918052,91.6817216,357.0,Nasirpur steel beam rcc slab,,
3158,N207,1003158,link,,,24.5926663,91.6815827,112.00000000000728,,,
3159,N207,1003159,bridge,B,,24.5945575831216,91.6813553397459,18.4,KHALARGON BOX CULVERT,,
3161,N207,1003161,link,,,24.598083,91.6809716,1540.9999999999927,,,
3163,N207,1003163,bridge,A,,24.607155034729,91.6795897298029,3.0,DAUDPUR BOX CULVERT,,
3164,N207,1003164,link,,,24.6095556,91.6780271,1000.0,,,
3166,N207,1003166,bridge,A,,24.6226280342105,91.6780914421052,6.0,MIRZAPUR BOX CULVERT,,
3167,N207,1003167,link,,,24.6232771,91.678166,950.0,,,
3168,N207,1002595,intersection,,,24.6264993,91.6774993,350.0,,,
3169,N208,1003113,intersection,,,24.4713604,91.7654722,0.0,,,
3170,N208,1003170,bridge,A,,24.47419518,91.770249575,6.0,RATAULI BOX CULVERT,,
3171,N208,1003171,bridge,A,,24.4753160084,91.7721055005,1.5,NAYANAGAR BOX CULVERT,,
3172,N208,1003172,link,,,24.4757216,91.7727771,1000.0,,,
3173,N208,1003173,bridge,A,,24.4756382,91.7758049,305.0,BONOVITI BOX CULVERT,,
3174,N208,1003174,link,,,24.4757216,91.7757216,695.0,,,
3176,N208,1003176,bridge,A,,24.4852497,91.7766382,509.0,PURBO SULTANPUR CULVERT,,
3178,N208,1003178,link,,,24.489333,91.7751104,681.0,,,
3180,N208,1003180,bridge,A,,24.4936941,91.7742216,310.0,MONU PC GIRDER BRIDGE,,
3181,N208,1003181,link,,,24.4948608,91.7734438,500.0,,,
3183,N208,1003183,bridge,A,,24.5004594350734,91.7783028721044,8.5,ISLAMPUR CULVERT,,
3184,N208,1003184,bridge,A,,24.5006389,91.7786382,613.0,CHANALE BOX CULVERT,,
3185,N208,1003185,link,,,24.5017778,91.7823327,387.0,,,
3186,N208,1003186,bridge,A,,24.5028056,91.7859441,383.0,ISLAMPUR BOX CULVERT,,
3187,N208,1003187,bridge,A,,24.503549793446,91.7901272894291,2.5,RAISREE CULVERT,,
3188,N208,1003188,link,,,24.5036111,91.7904719,502.0,,,
3190,N208,1003190,bridge,A,,24.5031944,91.7970274,644.0,RAISREE SETU BOX CULVERT,,
3191,N208,1003191,link,,,24.5028056,91.8006111,356.0,,,
3192,N208,1003192,bridge,A,,24.5027222,91.8011667,59.0,TALTOLA BOX CULVERT,,
3193,N208,1003193,link,,,24.5026944,91.8017222,941.0,,,
3195,N208,1003195,bridge,A,,24.5007778,91.8167216,700.0,KADOM HATE BOX CULVERT,,
3196,N208,1003196,link,,,24.5018333,91.8195271,300.0,,,
3197,N208,1003197,bridge,C,,24.50375,91.8243327,538.0,ASRAFUL KAPUL,,
3198,N208,1003198,link,,,24.5038889,91.8246382,412.0,,,
3200,N208,1003200,bridge,A,,24.5055278,91.828916,99.0,ASRAKAPUL BOX CULVERT,,
3201,N208,1003201,bridge,A,,24.5066389,91.8320827,339.0,MOLAL BOX CULVERT,,
3202,N208,1003202,link,,,24.5093333,91.836833,562.0,,,
3203,N208,1003203,bridge,A,,24.5126667,91.841833,634.0,CHATURACAHEL BOX CULVERT,,
3204,N208,1003204,bridge,A,,24.5134722,91.8431941,169.0,Chatura Box Culvert,,
3205,N208,1003205,link,,,24.51425,91.8444719,162.0,,,
3206,N208,1003206,bridge,A,,24.5160278,91.8474997,366.0,GOBINDO PATI BOX CULVERT,,
3207,N208,1003207,link,,,24.5176382,91.8535,652.0,,,
3209,N208,1003209,bridge,A,,24.5179438,91.8599722,643.0,GOBINDO PATI BOX CULVERT,,
3210,N208,1003210,link,,,24.5179716,91.8599722,339.0,,,
3212,N208,1003212,bridge,B,,24.5240827,91.8640833,462.0,MOYNAR DOKAN BOX CULVERT,,
3213,N208,1003213,link,,,24.525666,91.865,203.0,,,
3214,N208,1003214,bridge,A,,24.5268049,91.8656667,144.0,MAHASOHOSRO BOX CULVERT,,
3215,N208,1003215,link,,,24.5337497,91.869166,856.0,,,
3216,N208,1003216,bridge,A,,24.5342497,91.8692493,60.0,PONIGRAM BOX CULVERT,,
3217,N208,1003217,bridge,B,,24.5357774,91.8696104,172.0,PONNIGRAM BOX CULVERT,,
3218,N208,1003218,link,,,24.5410552,91.8741382,768.0,,,
3219,N208,1003219,bridge,A,,24.541583,91.874666,81.0,VINAAJURI BOX CULVERT,,
3220,N208,1003220,bridge,A,,24.5437635299019,91.8765472294117,11.2,CHODURI BARI BOX CULVERT,,
3222,N208,1003222,link,,,24.5484441,91.8796104,1919.0,,,
3225,N208,1003225,bridge,A,,24.5578056,91.8821938,86.0,UDNACHARA BRIDGE,,
3226,N208,1003226,link,,,24.558,91.8822493,914.0,,,
3228,N208,1003228,bridge,A,,24.5681382,91.8859441,295.0,Kuchimora Bridge,,
3229,N208,1003229,link,,,24.5684438,91.8861386,71.0,,,
3230,N208,1003230,bridge,A,,24.5719993,91.8884441,433.0,TALJURI BOX CULVERT,,
3231,N208,1003231,bridge,B,,24.573166,91.8888608,144.0,TAI JURI BOX CULVERT,,
3232,N208,1003232,link,,,24.5738621125,91.88910648965518,232.0,,,
3234,N208,1003234,bridge,A,,24.5773049,91.8906386,254.0,BRAMMON GRAM BOX CULVERT,,
3235,N208,1003235,link,,,24.5818604,91.8931941,571.0,,,
3236,N208,1003236,bridge,B,,24.5819993,91.8932497,35.0,KARIMPUR BOX CULVERT,,
3237,N208,1003237,bridge,A,,24.5884441,91.894833,733.0,KARIMPUR BOX CULVERT,,
3238,N208,1003238,link,,,24.5898886,91.8956108,232.0,,,
3240,N208,1003240,bridge,A,,24.5930552,91.8979997,344.0,KARIMPUR BOX CULVERT,,
3241,N208,1003241,bridge,A,,24.5958052,91.898583,334.0,KARIMPUR BOX CULVERT,,
3242,N208,1003242,bridge,A,,24.5966108,91.8988608,132.0,GOYESPUR,,
3244,N208,1003244,link,,,24.5983886,91.899333,512.0,,,
3246,N208,1003246,bridge,A,,24.6033544798099,91.9013600653206,4.5,TIKERPAR BOX CULVERT,,
3247,N208,1003247,bridge,C,,24.6045556,91.9019167,421.0,Kutalpur Bridge,,
3248,N208,1003248,link,,,24.6067222,91.9029722,257.0,,,
3249,N208,1003249,bridge,B,,24.6079722,91.9035,150.0,TIKERPAR BOX CULVERT,,
3250,N208,1003250,bridge,A,,24.6116389,91.9049167,441.0,DAMY BRIDGE,,
3251,N208,1003251,link,,,24.612,91.9050556,46.0,,,
3252,N208,1003252,bridge,B,,24.6133056,91.9056111,161.0,CHAN BAG CULVERT,,
3253,N208,1003253,link,,,24.61475,91.9062222,182.0,,,
3254,N208,1003254,bridge,A,,24.6156944,91.9066111,111.0,UTTAR BAG BOX CULVERT,,
3255,N208,1003255,link,,,24.623416,91.9078056,909.0,,,
3257,N208,1003257,bridge,B,,24.6247493,91.9081111,91.0,KALAMOA BOX CULVERT,,
3258,N208,1003258,bridge,A,,24.6249716,91.9081667,28.0,MOTOP PUR BRIDGE,,
3259,N208,1003259,link,,,24.6281938,91.9090556,106.0,,,
3260,N208,1003260,bridge,A,,24.6302216,91.9096111,506.0,RAJAPUR BOX CULVERT,,
3261,N208,1003261,bridge,B,,24.6313604,91.9093333,147.0,RAJAPUR BOX CULVERT,,
3262,N208,1003262,bridge,A,,24.632416,91.9104167,112.0,RAJAPUR BOX CULVERT,,
3263,N208,1003263,link,,,24.6325827,91.9104444,20.0,,,
3264,N208,1003264,bridge,A,,24.6343052,91.9129167,330.0,KHALAI KUL BOX CULVERT,,
3265,N208,1003265,bridge,A,,24.6350410278145,91.9134225609271,4.6,HOLDIKUL BOX CULVERT,,
3266,N208,1003266,link,,,24.6365274,91.9144444,302.0,,,
3267,N208,1003267,bridge,B,,24.637081747826,91.9146634043478,3.0,LALA PUR BOX CULVERT,,
3268,N208,1003268,bridge,A,,24.6387774,91.9153333,276.0,KHALAI KUL BOX CULVERT,,
3269,N208,1003269,link,,,24.6397497,91.9158056,92.0,,,
3270,N208,1003270,bridge,A,,24.6417219,91.91625,227.0,LALAPUR BOX CULVERT,,
3271,N208,1003271,bridge,A,,24.6426108,91.9163333,104.0,LALAPUR BOX CULVERT,,
3272,N208,1003272,bridge,A,,24.6448608,91.9167771,258.0,AUKNRZGHAT CULVERT,,
3273,N208,1003273,link,,,24.6451108,91.9168604,411.0,,,
3275,N208,1003275,bridge,A,,24.6486663,91.9180549,39.0,CHILARCHOK CULVERT,,
3276,N208,1003276,bridge,A,,24.6515,91.9218882,502.0,CHILAR CHOK BOX CULVERT,,
3277,N208,1003277,link,,,24.6543056,91.9239716,459.0,,,
3279,N208,1003279,bridge,A,,24.6558056,91.9243604,118.0,MIRZAPUR BOX CULVERT,,
3280,N208,1003280,bridge,A,,24.6574722,91.9253327,216.0,Mirzapur box culvert,,
3281,N208,1003281,bridge,A,,24.6580180704318,91.9254406734219,3.0,Mirzapur box culvert,,
3282,N208,1003282,bridge,A,,24.66,91.9258327,301.0,MIRJAPUR BOX CULVERT,,
3283,N208,1003283,link,,,24.6614722,91.9256938,180.0,,,
3284,N208,1003284,bridge,A,,24.6643611,91.9257771,321.0,Kacha bahor,,
3285,N208,1003285,bridge,A,,24.6666389,91.9264993,249.0,PALBARI CULVERT,,
3286,N208,1003286,bridge,A,,24.6668604,91.9267771,60.0,FENCHUGANJ BRIDGE,,
3288,N208,1003288,link,,,24.6682216,91.9275549,355.0,,,
3290,N208,1003290,bridge,A,,24.6700271,91.9283604,39.0,Karmada culvert,,
3291,N208,1003291,bridge,A,,24.673416,91.9294993,394.0,KARMADA BOX CULVERT,,
3292,N208,1003292,link,,,24.6782493,91.9300827,547.0,,,
3293,N208,1003293,bridge,A,,24.6809438,91.9302771,299.0,FARIDPUR CULVERT,,
3294,N208,1003294,bridge,A,,24.6827771,91.9303882,205.0,FARIDPURBOX CULVERT,,
3295,N208,1003295,bridge,A,,24.6848886,91.9304993,239.0,FARIDPUR BOX CULVERT,,
3296,N208,1003296,bridge,A,,24.6859719,91.930666,122.0,FARIDPUR BOX CULVERT,,
3297,N208,1003297,link,,,24.6869163,91.9309438,115.0,,,
3298,N208,1003298,bridge,C,,24.6884163,91.9313604,180.0,LUTPURBOX CULVERT,,
3299,N208,1003299,bridge,A,,24.6884719,91.9314438,85.0,IUTPUR BOX CULVERT,,
3300,N208,1003300,bridge,A,,24.6897219,91.9317216,65.0,NURPUR CULVERT,,
3301,N208,1003301,bridge,A,,24.6913608,91.9323327,199.0,NURPUR BOX CULVERT,,
3302,N208,1003302,bridge,A,,24.6925274,91.9331104,155.0,NURPUR,,
3303,N208,1003303,link,,,24.6934997,91.933583,121.0,,,
3304,N208,1003304,bridge,A,,24.6937432846153,91.9334248307692,257.6,KUSIARA BRIDGE,,
3305,N208,1003305,link,,,24.695083,91.9325549,195.0,,,
3306,N208,1003306,bridge,A,,24.6961108,91.9318327,138.0,Kushiara culvert,,
3307,N208,1003307,link,,,24.6981386,91.930416,270.0,,,
3308,N208,1003308,bridge,B,,24.7025746324324,91.9290493339527,19.0,MOLIKPUR BOX CULVERT,,
3310,N208,1003310,link,,,24.7055833,91.9287771,1592.0,,,
3312,N208,1003312,bridge,C,,24.7172493,91.9283327,579.0,Elaspur steal deck,,
3313,N208,1003313,link,,,24.718416,91.9283049,421.0,,,
3315,N208,1003315,bridge,A,,24.7212771,91.9288882,31.0,KALPARA BOX CULVERT,,
3317,N208,1003317,link,,,24.7332216,91.9266938,1399.0,,,
